latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
9.46029,5.43033,339.39,0.52,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.2,3.12,D
9.218,3.75116,338.5,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.19,2.71,D
8.82712,1.14337,338.44,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.57,2.2,D
8.30013,-2.19342,339.89,0.49,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.28,5.09,D
7.95062,-4.30544,330.48,0.44,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.05,2.02,D
9.49219,5.62735,347.88,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.06,17.39,D
9.45538,5.36843,342.28,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,315.59,5.19,D
9.21749,3.72331,348.94,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.31,11.51,D
8.83043,1.14286,334.86,0.38,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.46,2.69,D
8.49127,-1.02813,340.07,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.14,2.82,D
8.30457,-2.18958,339.54,0.49,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.02,6.7,D
8.30388,-2.19387,354.1,0.49,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.97,6.7,D
8.30316,-2.19827,338.43,0.49,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.68,4.07,D
9.36228,4.69291,342,0.47,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.94,8.96,D
9.34552,4.577,347.28,0.47,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.83,5.29,D
9.26732,4.03918,349.65,0.44,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.64,6.28,D
8.83374,1.14234,337.29,0.38,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.24,2.69,D
8.83321,1.13886,342.3,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.85,2.69,D
8.36807,-1.82028,346.5,0.47,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.19,5.68,D
7.88638,-4.73921,333.72,0.48,0.48,2026-01-29,1320,N,VIIRS,l,2.0NRT,304.34,5.39,D
7.88565,-4.74352,343.04,0.48,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.83,5.38,D
7.88492,-4.74783,342.25,0.48,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.53,5.38,D
9.56042,6.05292,341.07,0.57,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.82,4.83,D
9.54883,5.97092,339.86,0.56,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.2,6.16,D
9.54739,5.96069,350.33,0.56,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.94,24.21,D
9.54666,5.95559,345.91,0.56,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.82,10.95,D
9.34917,4.57652,345.15,0.47,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.68,6.03,D
9.31978,4.37409,339.62,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.81,3.9,D
9.27086,4.03865,351.61,0.44,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.17,9.12,D
8.94792,1.86933,335.42,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.97,2.6,D
8.8897,1.48615,337.85,0.38,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.57,2.8,D
8.88015,1.42353,347.83,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.66,4.49,D
8.83652,1.13835,354.98,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.96,7.28,D
8.83598,1.13487,341.58,0.38,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.99,3.29,D
10.37792,12.16029,338.88,0.49,0.65,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.46,3.13,D
9.21139,3.60926,337.53,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.32,2.2,D
9.18317,3.41814,338.06,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.95,2.69,D
8.59702,-0.42671,335.15,0.41,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.52,1.93,D
8.57166,-0.58787,345.67,0.42,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.02,5.61,D
8.37605,-1.81713,341.86,0.47,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.52,5.9,D
8.21561,-2.80759,348.08,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.34,14.57,D
9.35708,4.5798,339.36,0.47,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.88,1.99,D
9.32212,4.33974,346.44,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.31,4.43,D
9.18718,3.42143,335.79,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,310,1.91,D
9.18662,3.41763,335.87,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.72,1.74,D
8.5751,-0.58841,354.34,0.42,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.17,11.66,D
8.5745,-0.59219,339.2,0.42,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.48,11.66,D
9.68875,6.87675,335.1,0.43,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.97,1.89,D
9.50044,5.54694,340.88,0.53,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.9,7.57,D
9.43258,5.0751,344.6,0.5,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,317.35,6.03,D
8.9812,2.02189,335.5,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.32,5.09,D
8.96794,1.93427,336.59,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.18,1.47,D
8.62998,-0.26111,335.93,0.41,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.94,0.86,D
8.60385,-0.4278,334.54,0.41,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.57,5.38,D
8.60327,-0.43152,338.8,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.6,7.48,D
8.35847,-1.97319,332.96,0.48,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.45,2.05,D
9.73368,7.1673,337.56,0.45,0.47,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.81,4.95,D
9.73255,7.15922,337.39,0.45,0.47,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.3,4.13,D
9.32565,4.31363,340.3,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.08,4.43,D
9.32503,4.30946,349.96,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.92,4.65,D
9.19126,3.4014,338.68,0.42,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.66,2.74,D
8.90082,1.47019,341.08,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.15,3.2,D
9.88494,8.2282,330.88,0.53,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,304.65,2.65,D
9.59755,6.17104,347.83,0.38,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.25,5.9,D
9.38111,4.66813,343.57,0.47,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,316.09,9,D
9.24536,3.74298,340.61,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,315.35,4.8,D
8.98042,1.97178,349.29,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.31,6,D
8.63505,-0.27323,347.45,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.09,5.11,D
8.27179,-2.55848,339.86,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.08,3.93,D
9.76187,7.30614,347.26,0.46,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.12,5.2,D
9.73655,7.12533,345.39,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.55,3.78,D
9.4961,5.43497,339.18,0.52,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.37,3.3,D
9.48995,5.39235,339.97,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.59,5.77,D
9.35857,4.48826,340.18,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.55,3.36,D
8.98374,1.97127,349.46,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.93,4.29,D
8.90691,1.46569,337.44,0.38,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.44,1.15,D
8.64822,-0.21119,340.04,0.41,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.33,2.84,D
8.63845,-0.27377,352.66,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.29,7.17,D
8.27559,-2.5591,339.79,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.43,4.09,D
9.75633,7.23511,331.03,0.45,0.47,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.83,2.33,D
9.36158,4.48355,341.1,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.81,4.83,D
8.43668,-1.57703,339.43,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.47,1.93,D
9.82086,7.6645,338.37,0.48,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.04,2.48,D
9.75146,7.16913,336.47,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.37,1.67,D
9.36458,4.47882,338.53,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.34,5.03,D
9.25066,3.70641,340.21,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.44,2.42,D
9.10886,2.75581,342.76,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.16,2.1,D
8.98614,1.94224,348.54,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.74,5.57,D
8.78779,0.64459,348.81,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.49,6.36,D
8.74629,0.37574,339,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.01,3.66,D
8.53551,-0.97522,338.04,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.07,4.43,D
9.56548,5.83392,340.54,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.45,6.1,D
9.52844,5.57738,342.73,0.53,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,314.5,6.59,D
9.26979,3.81139,340.14,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.26,3.27,D
8.74304,0.33255,341.18,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.73,4.3,D
8.49035,-1.28442,344.06,0.44,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.06,2.41,D
8.74639,0.33204,349.2,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.39,9.08,D
9.55386,5.69831,338.42,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.62,3.93,D
9.45267,5.00331,343.71,0.49,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,316.41,6.65,D
9.0307,2.16903,348.46,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.17,4.67,D
8.97804,1.82181,336.86,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.85,3.03,D
8.67544,-0.148,336.67,0.4,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.8,2.13,D
8.79493,0.60677,341.67,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.41,16.11,D
8.67624,-0.14845,336.14,0.4,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.12,2.35,D
9.52629,5.57964,340.87,0.53,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.62,4.68,D
9.23667,3.52695,340.96,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.8,3.21,D
8.79826,0.60625,349.37,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.49,16.11,D
8.79607,0.59216,353.93,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,317.74,28.55,D
8.69233,-0.06879,348.29,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.53,14.54,D
8.67963,-0.14898,340.05,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.61,2.35,D
9.76496,7.31894,336.04,0.46,0.47,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.33,2.96,D
9.76331,7.30642,349.58,0.46,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.23,5.41,D
9.73931,7.12525,344.83,0.44,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.51,3.45,D
9.56548,5.83624,342.39,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.43,7.4,D
8.7994,0.59164,341.22,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.4,2.58,D
8.69571,-0.06932,344.28,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.12,3,D
8.43568,-1.68298,338.6,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.12,4.15,D
9.76985,7.32249,330.16,0.46,0.47,2026-01-29,1320,N,VIIRS,l,2.0NRT,304.73,2.96,D
9.37043,4.4101,339.75,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.47,4.01,D
8.43929,-1.68356,348.62,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.8,4.15,D
10.37911,12.16108,337.12,0.49,0.65,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.88,2.62,D
9.81963,7.66564,339.4,0.48,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.75,3.51,D
9.55477,5.70033,336.99,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.11,3.36,D
8.44222,-1.68831,336.16,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.07,2.47,D
9.75598,7.15201,337.15,0.45,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,309,3.67,D
9.63244,6.237,340.47,0.39,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.28,2.04,D
9.55867,5.69977,339.61,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.43,3.36,D
9.55729,5.6898,342.9,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.65,5.89,D
9.43846,4.83837,349.7,0.48,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,319.84,18.05,D
9.32421,4.0352,339.52,0.44,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.71,2.54,D
8.79676,0.5089,342,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.09,1.97,D
9.56187,5.69422,340.72,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.27,5.16,D
9.55915,5.67454,344.4,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.21,7.83,D
9.36401,4.28764,339.03,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.56,3.1,D
9.32255,3.99847,346.99,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.23,3.6,D
8.90718,1.20151,339.69,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.2,2.75,D
8.80009,0.50836,337.05,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.7,2.24,D
8.64859,-0.45421,343.09,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.96,3.3,D
8.54304,-1.11297,341.14,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.68,2.75,D
9.80415,7.44683,338.46,0.47,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.62,1,D
9.79339,7.36617,331.65,0.46,0.47,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.15,1.7,D
9.4322,4.74084,343.03,0.48,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,317.05,8.02,D
9.32609,3.99793,337.24,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.59,3.6,D
9.28949,3.74454,340.01,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.14,2.19,D
8.96675,1.56963,336.75,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.49,0.76,D
8.91049,1.201,342.13,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.9,2.75,D
8.54592,-1.11749,337.65,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.95,2.75,D
8.45238,-1.69418,350.52,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.21,10.01,D
8.4517,-1.69838,351.61,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,316.14,21.56,D
9.79888,7.37402,348.35,0.46,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.62,7.51,D
9.66216,6.36386,337.62,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.21,3,D
9.66067,6.35297,342.02,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.54,2.65,D
8.78245,0.35136,336.53,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.4,1.18,D
8.78079,0.34071,335.8,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.03,1.34,D
8.456,-1.69476,346.96,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.68,5,D
8.45531,-1.69895,348.6,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.2,4.6,D
8.38424,-2.13315,337.41,0.49,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.33,5.29,D
10.07649,9.46069,367,0.32,0.55,2026-01-29,1320,N,VIIRS,h,2.0NRT,312.27,3.94,D
10.07683,9.46337,336.57,0.32,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.57,4.33,D
10.07617,9.45815,340.93,0.32,0.55,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.67,3.94,D
9.52775,5.36469,344.14,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.85,4.92,D
8.83091,0.64081,345.82,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.74,3.29,D
8.83036,0.63729,337.98,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.78,3.29,D
8.705,-0.16421,343.4,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.87,4.76,D
8.45961,-1.69534,339.41,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.91,5,D
10.60301,13.75733,347.84,0.64,0.72,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.13,6.04,D
9.76489,7.05621,337.47,0.44,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.28,1.23,D
9.45883,4.849,342.56,0.48,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,316.57,7.61,D
9.37716,4.27716,339.57,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.22,3,D
9.37657,4.27308,342.31,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.77,3,D
9.17338,2.87951,340.12,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.49,2.15,D
8.93214,1.27598,338.47,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.33,2.71,D
8.88621,0.97667,347.11,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.53,4.45,D
8.83424,0.64029,345.55,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.16,4.09,D
8.4131,-2.00328,345.62,0.48,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.54,5.21,D
8.41239,-2.00765,334.4,0.48,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.81,2.05,D
9.38848,4.33042,345,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.91,4.44,D
8.93545,1.27547,347.29,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.66,2.71,D
8.88898,0.97266,343.72,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.1,4.45,D
8.62014,-0.7436,342.42,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.48,6.86,D
8.55361,-1.15931,336.45,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.53,3.36,D
8.30357,-2.69241,353.92,0.52,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.22,21.51,D
9.897,7.97302,338.82,0.51,0.49,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.12,5.62,D
9.46433,4.83462,347.3,0.48,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.82,11.36,D
8.5565,-1.16383,340.82,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.2,2.66,D
8.49867,-1.52282,351.09,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.88,5.88,D
8.498,-1.52693,348.43,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,319.21,27.88,D
8.47247,-1.6846,345.03,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.54,16.02,D
8.4718,-1.68877,349.17,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.08,16.02,D
8.40906,-2.07424,341.49,0.48,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.75,3.54,D
8.30739,-2.69306,348.01,0.52,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.66,13.22,D
9.15764,2.70357,340.42,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.28,2.66,D
8.50225,-1.5234,346.68,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.57,5.88,D
8.47608,-1.68519,355.44,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.21,16.02,D
8.47541,-1.68937,349.88,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.98,16.02,D
9.86172,7.64148,331.64,0.48,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.3,1.57,D
9.81312,7.28255,332.12,0.46,0.47,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.08,2.29,D
9.75376,6.84784,339.25,0.43,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.64,3.64,D
8.47969,-1.68579,336.75,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.68,3.35,D
9.3055,3.65861,339.45,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,313,5.2,D
9.26167,3.35982,338.23,0.42,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.54,4.51,D
9.18544,2.84413,338.04,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.57,2.26,D
8.96516,1.38122,340.6,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.19,4.63,D
8.48801,-1.6572,339.24,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.84,5.09,D
8.48734,-1.66137,341,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.16,5.74,D
7.98378,-4.69709,332.12,0.47,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.07,1.97,D
7.75428,-6.0314,335.28,0.58,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.15,8.87,D
7.75336,-6.03667,338.15,0.58,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.74,8.87,D
9.68427,6.28427,347.16,0.39,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.97,10.81,D
9.39985,4.28217,346.92,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.98,4.14,D
8.49162,-1.65778,336.82,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.3,2.87,D
8.47674,-1.74996,339.3,0.47,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.09,8.1,D
8.47605,-1.7542,338.58,0.47,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.1,7.02,D
8.34272,-2.5735,339.41,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.12,3.67,D
8.49522,-1.65837,338.57,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.58,2.87,D
8.48241,-1.73787,336.4,0.47,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.97,3.94,D
8.48173,-1.74208,346.92,0.47,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.44,3.94,D
8.48036,-1.75053,351.1,0.47,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.22,8.1,D
9.30289,3.56812,343.23,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.97,10.13,D
9.30233,3.56426,338.19,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.93,3.67,D
9.0487,1.86396,342.22,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.44,3.02,D
8.78922,0.17463,348.9,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.29,5.91,D
8.71823,-0.27903,338.87,0.41,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.06,3.97,D
8.48535,-1.74265,335.66,0.47,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.82,2.37,D
9.48894,4.82212,342.04,0.48,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,316.8,7.06,D
8.7222,-0.27591,339.96,0.41,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.8,3.97,D
8.60495,-1.01812,341.39,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.19,2.86,D
8.45593,-1.94816,336.76,0.48,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.5,3.2,D
8.45524,-1.95247,338.49,0.48,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.27,2.32,D
8.4596,-1.94874,336.48,0.48,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.67,5.66,D
8.4589,-1.95305,356.06,0.48,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.44,8.14,D
8.5511,-1.40156,338.24,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.74,3.63,D
8.46256,-1.95365,347.52,0.48,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.81,8.14,D
9.8501,7.29439,333.53,0.46,0.47,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.34,2.11,D
9.3202,3.58922,338.29,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.86,3.11,D
